timestamp,lmp
2024-01-01 00:00:00-08:00,46.75774
2024-01-01 01:00:00-08:00,46.04052
2024-01-01 02:00:00-08:00,45.13062
2024-01-01 03:00:00-08:00,44.93121
2024-01-01 04:00:00-08:00,44.5526
2024-01-01 05:00:00-08:00,42.91674
2024-01-01 06:00:00-08:00,44.73499
2024-01-01 07:00:00-08:00,47.48284
2024-01-01 08:00:00-08:00,43.93622
2024-01-01 09:00:00-08:00,39.24842
2024-01-01 10:00:00-08:00,37.15188
2024-01-01 11:00:00-08:00,36.05065
2024-01-01 12:00:00-08:00,33.53185
2024-01-01 13:00:00-08:00,33.6095
2024-01-01 14:00:00-08:00,35.40792
2024-01-01 15:00:00-08:00,40.18776
2024-01-01 16:00:00-08:00,49.74562
2024-01-01 17:00:00-08:00,50.31054
2024-01-01 18:00:00-08:00,50.66406
2024-01-01 19:00:00-08:00,50.76416
2024-01-01 20:00:00-08:00,50.55239
2024-01-01 21:00:00-08:00,49.63764
2024-01-01 22:00:00-08:00,49.61554
2024-01-01 23:00:00-08:00,46.8524
2024-01-02 00:00:00-08:00,45.29555
2024-01-02 01:00:00-08:00,44.68259
2024-01-02 02:00:00-08:00,44.41664
2024-01-02 03:00:00-08:00,44.62938
2024-01-02 04:00:00-08:00,44.87594
2024-01-02 05:00:00-08:00,48.24863
2024-01-02 06:00:00-08:00,56.83304
2024-01-02 07:00:00-08:00,59.02525
2024-01-02 08:00:00-08:00,48.589
2024-01-02 09:00:00-08:00,48.83333
2024-01-02 10:00:00-08:00,44.66
2024-01-02 11:00:00-08:00,44.07506
2024-01-02 12:00:00-08:00,43.77
2024-01-02 13:00:00-08:00,43.12718
2024-01-02 14:00:00-08:00,41.4485
2024-01-02 15:00:00-08:00,48.15572
2024-01-02 16:00:00-08:00,56.27077
2024-01-02 17:00:00-08:00,58.49384
2024-01-02 18:00:00-08:00,56.7112
2024-01-02 19:00:00-08:00,56.49621
2024-01-02 20:00:00-08:00,55.44622
2024-01-02 21:00:00-08:00,55.35299
2024-01-02 22:00:00-08:00,48.55557
2024-01-02 23:00:00-08:00,47.7939
2024-01-03 00:00:00-08:00,49.55488
2024-01-03 01:00:00-08:00,49.14402
2024-01-03 02:00:00-08:00,45.95313
2024-01-03 03:00:00-08:00,45.3625
2024-01-03 04:00:00-08:00,44.95763
2024-01-03 05:00:00-08:00,49.48693
2024-01-03 06:00:00-08:00,52.96294
2024-01-03 07:00:00-08:00,54.49137
2024-01-03 08:00:00-08:00,52.0
2024-01-03 09:00:00-08:00,50.61983
2024-01-03 10:00:00-08:00,47.8451
2024-01-03 11:00:00-08:00,46.88958
2024-01-03 12:00:00-08:00,44.1662
2024-01-03 13:00:00-08:00,42.15815
2024-01-03 14:00:00-08:00,44.71
2024-01-03 15:00:00-08:00,50.66467
2024-01-03 16:00:00-08:00,56.33593
2024-01-03 17:00:00-08:00,58.14
2024-01-03 18:00:00-08:00,55.5206
2024-01-03 19:00:00-08:00,54.8842
2024-01-03 20:00:00-08:00,53.99575
2024-01-03 21:00:00-08:00,53.75654
2024-01-03 22:00:00-08:00,49.96903
2024-01-03 23:00:00-08:00,48.46997
2024-01-04 00:00:00-08:00,47.10398
2024-01-04 01:00:00-08:00,46.19858
2024-01-04 02:00:00-08:00,46.05126
2024-01-04 03:00:00-08:00,45.43076
2024-01-04 04:00:00-08:00,46.18844
2024-01-04 05:00:00-08:00,51.88243
2024-01-04 06:00:00-08:00,59.83779
2024-01-04 07:00:00-08:00,55.72702
2024-01-04 08:00:00-08:00,47.52
2024-01-04 09:00:00-08:00,49.83225
2024-01-04 10:00:00-08:00,45.87733
2024-01-04 11:00:00-08:00,45.74246
2024-01-04 12:00:00-08:00,42.69
2024-01-04 13:00:00-08:00,42.70275
2024-01-04 14:00:00-08:00,44.47736
2024-01-04 15:00:00-08:00,45.82916
2024-01-04 16:00:00-08:00,62.25413
2024-01-04 17:00:00-08:00,62.80086
2024-01-04 18:00:00-08:00,62.47471
2024-01-04 19:00:00-08:00,62.77699
2024-01-04 20:00:00-08:00,62.417
2024-01-04 21:00:00-08:00,62.01102
2024-01-04 22:00:00-08:00,61.65325
2024-01-04 23:00:00-08:00,60.83348
2024-01-05 00:00:00-08:00,66.72888
2024-01-05 01:00:00-08:00,59.39367
2024-01-05 02:00:00-08:00,59.3326
2024-01-05 03:00:00-08:00,58.59925
2024-01-05 04:00:00-08:00,59.77646
2024-01-05 05:00:00-08:00,66.56927
2024-01-05 06:00:00-08:00,75.4827
2024-01-05 07:00:00-08:00,70.67658
2024-01-05 08:00:00-08:00,59.61866
2024-01-05 09:00:00-08:00,56.44858
2024-01-05 10:00:00-08:00,53.37996
2024-01-05 11:00:00-08:00,51.93479
2024-01-05 12:00:00-08:00,52.02414
2024-01-05 13:00:00-08:00,51.60233
2024-01-05 14:00:00-08:00,52.026
2024-01-05 15:00:00-08:00,57.28287
2024-01-05 16:00:00-08:00,74.2739
2024-01-05 17:00:00-08:00,75.0623
2024-01-05 18:00:00-08:00,74.93062
2024-01-05 19:00:00-08:00,74.63178
2024-01-05 20:00:00-08:00,74.95613
2024-01-05 21:00:00-08:00,74.31864
2024-01-05 22:00:00-08:00,73.60605
2024-01-05 23:00:00-08:00,73.46479
2024-01-06 00:00:00-08:00,68.92343
2024-01-06 01:00:00-08:00,68.52772
2024-01-06 02:00:00-08:00,68.17277
2024-01-06 03:00:00-08:00,67.7039
2024-01-06 04:00:00-08:00,66.34228
2024-01-06 05:00:00-08:00,69.36763
2024-01-06 06:00:00-08:00,69.6185
2024-01-06 07:00:00-08:00,68.4024
2024-01-06 08:00:00-08:00,68.5377
2024-01-06 09:00:00-08:00,65.0
2024-01-06 10:00:00-08:00,67.0
2024-01-06 11:00:00-08:00,62.93687
2024-01-06 12:00:00-08:00,60.73
2024-01-06 13:00:00-08:00,60.91272
2024-01-06 14:00:00-08:00,68.0
2024-01-06 15:00:00-08:00,69.52177
2024-01-06 16:00:00-08:00,68.59588
2024-01-06 17:00:00-08:00,69.14629
2024-01-06 18:00:00-08:00,69.38743
2024-01-06 19:00:00-08:00,68.13528
2024-01-06 20:00:00-08:00,67.68546
2024-01-06 21:00:00-08:00,68.58111
2024-01-06 22:00:00-08:00,68.45273
2024-01-06 23:00:00-08:00,67.03924
2024-01-07 00:00:00-08:00,72.13162
2024-01-07 01:00:00-08:00,67.16489
2024-01-07 02:00:00-08:00,64.00802
2024-01-07 03:00:00-08:00,63.14072
2024-01-07 04:00:00-08:00,64.62
2024-01-07 05:00:00-08:00,71.25783
2024-01-07 06:00:00-08:00,73.15562
2024-01-07 07:00:00-08:00,73.28
2024-01-07 08:00:00-08:00,66.43132
2024-01-07 09:00:00-08:00,57.0
2024-01-07 10:00:00-08:00,57.49586
2024-01-07 11:00:00-08:00,54.44079
2024-01-07 12:00:00-08:00,54.26074
2024-01-07 13:00:00-08:00,54.97966
2024-01-07 14:00:00-08:00,54.41747
2024-01-07 15:00:00-08:00,62.60668
2024-01-07 16:00:00-08:00,75.15254
2024-01-07 17:00:00-08:00,77.30293
2024-01-07 18:00:00-08:00,77.06208
2024-01-07 19:00:00-08:00,77.17666
2024-01-07 20:00:00-08:00,76.62819
2024-01-07 21:00:00-08:00,77.0357
2024-01-07 22:00:00-08:00,76.72174
2024-01-07 23:00:00-08:00,74.16162
2024-01-08 00:00:00-08:00,73.72506
2024-01-08 01:00:00-08:00,73.58851
2024-01-08 02:00:00-08:00,73.04168
2024-01-08 03:00:00-08:00,72.74725
2024-01-08 04:00:00-08:00,74.56948
2024-01-08 05:00:00-08:00,92.67328
2024-01-08 06:00:00-08:00,108.59
2024-01-08 07:00:00-08:00,107.72
2024-01-08 08:00:00-08:00,99.0
2024-01-08 09:00:00-08:00,96.93
2024-01-08 10:00:00-08:00,88.0
2024-01-08 11:00:00-08:00,86.21
2024-01-08 12:00:00-08:00,78.89172
2024-01-08 13:00:00-08:00,81.99
2024-01-08 14:00:00-08:00,83.62727
2024-01-08 15:00:00-08:00,88.98903
2024-01-08 16:00:00-08:00,104.99994
2024-01-08 17:00:00-08:00,112.39441
2024-01-08 18:00:00-08:00,111.74578
2024-01-08 19:00:00-08:00,110.25235
2024-01-08 20:00:00-08:00,107.88038
2024-01-08 21:00:00-08:00,105.4331
2024-01-08 22:00:00-08:00,98.14356
2024-01-08 23:00:00-08:00,93.85115
2024-01-09 00:00:00-08:00,76.5026
2024-01-09 01:00:00-08:00,71.21955
2024-01-09 02:00:00-08:00,71.24036
2024-01-09 03:00:00-08:00,71.20497
2024-01-09 04:00:00-08:00,72.75148
2024-01-09 05:00:00-08:00,81.11979
2024-01-09 06:00:00-08:00,92.38
2024-01-09 07:00:00-08:00,86.58751
2024-01-09 08:00:00-08:00,66.64
2024-01-09 09:00:00-08:00,55.93375
2024-01-09 10:00:00-08:00,55.21267
2024-01-09 11:00:00-08:00,55.07888
2024-01-09 12:00:00-08:00,53.74614
2024-01-09 13:00:00-08:00,53.09579
2024-01-09 14:00:00-08:00,53.51497
2024-01-09 15:00:00-08:00,59.78608
2024-01-09 16:00:00-08:00,74.57071
2024-01-09 17:00:00-08:00,78.90943
2024-01-09 18:00:00-08:00,77.23795
2024-01-09 19:00:00-08:00,76.19044
2024-01-09 20:00:00-08:00,73.962
2024-01-09 21:00:00-08:00,74.68288
2024-01-09 22:00:00-08:00,73.4066
2024-01-09 23:00:00-08:00,67.1792
2024-01-10 00:00:00-08:00,68.28483
2024-01-10 01:00:00-08:00,67.16645
2024-01-10 02:00:00-08:00,67.34374
2024-01-10 03:00:00-08:00,67.07859
2024-01-10 04:00:00-08:00,67.3914
2024-01-10 05:00:00-08:00,76.86163
2024-01-10 06:00:00-08:00,90.35325
2024-01-10 07:00:00-08:00,86.56237
2024-01-10 08:00:00-08:00,71.12592
2024-01-10 09:00:00-08:00,69.15
2024-01-10 10:00:00-08:00,67.38494
2024-01-10 11:00:00-08:00,68.4206
2024-01-10 12:00:00-08:00,65.88861
2024-01-10 13:00:00-08:00,65.45603
2024-01-10 14:00:00-08:00,66.67669
2024-01-10 15:00:00-08:00,73.01412
2024-01-10 16:00:00-08:00,91.11134
2024-01-10 17:00:00-08:00,93.96962
2024-01-10 18:00:00-08:00,93.62229
2024-01-10 19:00:00-08:00,91.36466
2024-01-10 20:00:00-08:00,89.64032
2024-01-10 21:00:00-08:00,89.92781
2024-01-10 22:00:00-08:00,77.83358
2024-01-10 23:00:00-08:00,73.30508
2024-01-11 00:00:00-08:00,72.30743
2024-01-11 01:00:00-08:00,71.79041
2024-01-11 02:00:00-08:00,71.4994
2024-01-11 03:00:00-08:00,72.08623
2024-01-11 04:00:00-08:00,72.45
2024-01-11 05:00:00-08:00,84.29974
2024-01-11 06:00:00-08:00,101.49776
2024-01-11 07:00:00-08:00,97.09018
2024-01-11 08:00:00-08:00,90.14735
2024-01-11 09:00:00-08:00,86.02
2024-01-11 10:00:00-08:00,85.24693
2024-01-11 11:00:00-08:00,84.02033
2024-01-11 12:00:00-08:00,69.88384
2024-01-11 13:00:00-08:00,65.32999
2024-01-11 14:00:00-08:00,71.83
2024-01-11 15:00:00-08:00,88.49
2024-01-11 16:00:00-08:00,101.05275
2024-01-11 17:00:00-08:00,108.88462
2024-01-11 18:00:00-08:00,109.15
2024-01-11 19:00:00-08:00,107.43341
2024-01-11 20:00:00-08:00,105.21603
2024-01-11 21:00:00-08:00,102.76002
2024-01-11 22:00:00-08:00,100.38209
2024-01-11 23:00:00-08:00,95.89277
2024-01-12 00:00:00-08:00,78.48244
2024-01-12 01:00:00-08:00,78.7304
2024-01-12 02:00:00-08:00,78.091
2024-01-12 03:00:00-08:00,78.00612
2024-01-12 04:00:00-08:00,85.08443
2024-01-12 05:00:00-08:00,89.69013
2024-01-12 06:00:00-08:00,101.60752
2024-01-12 07:00:00-08:00,110.26779
2024-01-12 08:00:00-08:00,106.11313
2024-01-12 09:00:00-08:00,94.1271
2024-01-12 10:00:00-08:00,92.73708
2024-01-12 11:00:00-08:00,88.15276
2024-01-12 12:00:00-08:00,85.39
2024-01-12 13:00:00-08:00,82.84
2024-01-12 14:00:00-08:00,90.0
2024-01-12 15:00:00-08:00,97.94
2024-01-12 16:00:00-08:00,97.35946
2024-01-12 17:00:00-08:00,97.61412
2024-01-12 18:00:00-08:00,95.29935
2024-01-12 19:00:00-08:00,94.39012
2024-01-12 20:00:00-08:00,94.27219
2024-01-12 21:00:00-08:00,88.95004
2024-01-12 22:00:00-08:00,86.91643
2024-01-12 23:00:00-08:00,77.63964
2024-01-13 00:00:00-08:00,187.53
2024-01-13 01:00:00-08:00,171.89055
2024-01-13 02:00:00-08:00,168.76653
2024-01-13 03:00:00-08:00,169.7245
2024-01-13 04:00:00-08:00,169.28937
2024-01-13 05:00:00-08:00,187.70073
2024-01-13 06:00:00-08:00,187.93443
2024-01-13 07:00:00-08:00,183.00063
2024-01-13 08:00:00-08:00,178.56686
2024-01-13 09:00:00-08:00,193.43439
2024-01-13 10:00:00-08:00,181.77
2024-01-13 11:00:00-08:00,175.56563
2024-01-13 12:00:00-08:00,171.53397
2024-01-13 13:00:00-08:00,170.45628
2024-01-13 14:00:00-08:00,179.66377
2024-01-13 15:00:00-08:00,186.1188
2024-01-13 16:00:00-08:00,197.69637
2024-01-13 17:00:00-08:00,196.8751
2024-01-13 18:00:00-08:00,195.03738
2024-01-13 19:00:00-08:00,192.67
2024-01-13 20:00:00-08:00,194.49776
2024-01-13 21:00:00-08:00,192.26886
2024-01-13 22:00:00-08:00,182.1762
2024-01-13 23:00:00-08:00,180.13696
2024-01-14 00:00:00-08:00,173.88663
2024-01-14 01:00:00-08:00,171.58176
2024-01-14 02:00:00-08:00,165.43777
2024-01-14 03:00:00-08:00,166.05682
2024-01-14 04:00:00-08:00,165.07262
2024-01-14 05:00:00-08:00,171.8847
2024-01-14 06:00:00-08:00,181.54366
2024-01-14 07:00:00-08:00,178.31114
2024-01-14 08:00:00-08:00,184.1181
2024-01-14 09:00:00-08:00,178.43
2024-01-14 10:00:00-08:00,176.04553
2024-01-14 11:00:00-08:00,170.34708
2024-01-14 12:00:00-08:00,156.53
2024-01-14 13:00:00-08:00,155.46
2024-01-14 14:00:00-08:00,164.66
2024-01-14 15:00:00-08:00,190.12
2024-01-14 16:00:00-08:00,202.7
2024-01-14 17:00:00-08:00,204.56932
2024-01-14 18:00:00-08:00,199.529
2024-01-14 19:00:00-08:00,199.16
2024-01-14 20:00:00-08:00,199.0967
2024-01-14 21:00:00-08:00,197.10997
2024-01-14 22:00:00-08:00,193.28902
2024-01-14 23:00:00-08:00,184.14188
2024-01-15 00:00:00-08:00,204.88927
2024-01-15 01:00:00-08:00,190.47948
2024-01-15 02:00:00-08:00,190.7988
2024-01-15 03:00:00-08:00,189.49644
2024-01-15 04:00:00-08:00,190.99599
2024-01-15 05:00:00-08:00,210.64644
2024-01-15 06:00:00-08:00,223.68086
2024-01-15 07:00:00-08:00,215.72656
2024-01-15 08:00:00-08:00,213.40349
2024-01-15 09:00:00-08:00,180.67896
2024-01-15 10:00:00-08:00,182.12907
2024-01-15 11:00:00-08:00,179.49371
2024-01-15 12:00:00-08:00,174.80844
2024-01-15 13:00:00-08:00,167.17209
2024-01-15 14:00:00-08:00,177.35558
2024-01-15 15:00:00-08:00,205.30296
2024-01-15 16:00:00-08:00,245.58551
2024-01-15 17:00:00-08:00,254.2
2024-01-15 18:00:00-08:00,250.24123
2024-01-15 19:00:00-08:00,257.43607
2024-01-15 20:00:00-08:00,254.62161
2024-01-15 21:00:00-08:00,249.38081
2024-01-15 22:00:00-08:00,231.85876
2024-01-15 23:00:00-08:00,219.69855
2024-01-16 00:00:00-08:00,210.34242
2024-01-16 01:00:00-08:00,208.0
2024-01-16 02:00:00-08:00,209.44801
2024-01-16 03:00:00-08:00,209.07423
2024-01-16 04:00:00-08:00,214.11246
2024-01-16 05:00:00-08:00,218.89848
2024-01-16 06:00:00-08:00,224.4022
2024-01-16 07:00:00-08:00,235.92259
2024-01-16 08:00:00-08:00,244.0
2024-01-16 09:00:00-08:00,229.05235
2024-01-16 10:00:00-08:00,220.98445
2024-01-16 11:00:00-08:00,214.80666
2024-01-16 12:00:00-08:00,208.69994
2024-01-16 13:00:00-08:00,210.03174
2024-01-16 14:00:00-08:00,208.71501
2024-01-16 15:00:00-08:00,216.39445
2024-01-16 16:00:00-08:00,240.42061
2024-01-16 17:00:00-08:00,226.50604
2024-01-16 18:00:00-08:00,236.53255
2024-01-16 19:00:00-08:00,232.60162
2024-01-16 20:00:00-08:00,230.14569
2024-01-16 21:00:00-08:00,219.98035
2024-01-16 22:00:00-08:00,208.92673
2024-01-16 23:00:00-08:00,202.07083
2024-01-17 00:00:00-08:00,80.70352
2024-01-17 01:00:00-08:00,75.18794
2024-01-17 02:00:00-08:00,74.51319
2024-01-17 03:00:00-08:00,74.55602
2024-01-17 04:00:00-08:00,78.18457
2024-01-17 05:00:00-08:00,83.66495
2024-01-17 06:00:00-08:00,91.64826
2024-01-17 07:00:00-08:00,92.2623
2024-01-17 08:00:00-08:00,89.00064
2024-01-17 09:00:00-08:00,88.69828
2024-01-17 10:00:00-08:00,86.65566
2024-01-17 11:00:00-08:00,78.98579
2024-01-17 12:00:00-08:00,71.10817
2024-01-17 13:00:00-08:00,69.0
2024-01-17 14:00:00-08:00,70.19193
2024-01-17 15:00:00-08:00,72.69525
2024-01-17 16:00:00-08:00,85.61854
2024-01-17 17:00:00-08:00,84.34732
2024-01-17 18:00:00-08:00,80.36956
2024-01-17 19:00:00-08:00,82.29
2024-01-17 20:00:00-08:00,80.90892
2024-01-17 21:00:00-08:00,80.62754
2024-01-17 22:00:00-08:00,79.0
2024-01-17 23:00:00-08:00,72.74941
2024-01-18 00:00:00-08:00,49.61696
2024-01-18 01:00:00-08:00,49.62714
2024-01-18 02:00:00-08:00,49.29497
2024-01-18 03:00:00-08:00,49.22495
2024-01-18 04:00:00-08:00,50.7676
2024-01-18 05:00:00-08:00,62.18467
2024-01-18 06:00:00-08:00,76.13089
2024-01-18 07:00:00-08:00,76.30105
2024-01-18 08:00:00-08:00,70.9122
2024-01-18 09:00:00-08:00,73.6107
2024-01-18 10:00:00-08:00,69.26048
2024-01-18 11:00:00-08:00,68.41225
2024-01-18 12:00:00-08:00,60.72226
2024-01-18 13:00:00-08:00,57.33292
2024-01-18 14:00:00-08:00,60.49683
2024-01-18 15:00:00-08:00,67.42
2024-01-18 16:00:00-08:00,77.62
2024-01-18 17:00:00-08:00,80.42322
2024-01-18 18:00:00-08:00,78.88345
2024-01-18 19:00:00-08:00,77.63313
2024-01-18 20:00:00-08:00,73.8175
2024-01-18 21:00:00-08:00,72.84143
2024-01-18 22:00:00-08:00,66.93096
2024-01-18 23:00:00-08:00,62.94826
2024-01-19 00:00:00-08:00,64.09856
2024-01-19 01:00:00-08:00,60.02886
2024-01-19 02:00:00-08:00,59.04348
2024-01-19 03:00:00-08:00,59.51416
2024-01-19 04:00:00-08:00,63.45129
2024-01-19 05:00:00-08:00,66.26849
2024-01-19 06:00:00-08:00,78.04665
2024-01-19 07:00:00-08:00,79.14482
2024-01-19 08:00:00-08:00,73.88341
2024-01-19 09:00:00-08:00,62.88194
2024-01-19 10:00:00-08:00,62.26211
2024-01-19 11:00:00-08:00,63.27745
2024-01-19 12:00:00-08:00,59.48026
2024-01-19 13:00:00-08:00,61.27439
2024-01-19 14:00:00-08:00,59.85647
2024-01-19 15:00:00-08:00,66.33676
2024-01-19 16:00:00-08:00,79.01054
2024-01-19 17:00:00-08:00,79.98079
2024-01-19 18:00:00-08:00,78.71699
2024-01-19 19:00:00-08:00,72.34522
2024-01-19 20:00:00-08:00,68.17965
2024-01-19 21:00:00-08:00,65.13084
2024-01-19 22:00:00-08:00,63.26337
