timestamp,np15_lmp,sp15_lmp,solar_mw,hub_avg_lmp
2025-01-17 07:00:00+00:00,53.2131,48.85919,0.0,51.036145
2025-01-17 08:00:00+00:00,51.79815,46.16544,0.0,48.981795
2025-01-17 09:00:00+00:00,50.96292,45.26151,0.0,48.112215
2025-01-17 10:00:00+00:00,49.52028,43.90906,0.0,46.71467
2025-01-17 11:00:00+00:00,49.66597,43.7613,0.0,46.713635
2025-01-17 12:00:00+00:00,50.53,45.39422,0.0,47.962109999999996
2025-01-17 13:00:00+00:00,55.09748,49.54601,0.0,52.321745
2025-01-17 14:00:00+00:00,58.7979,52.16882,0.0,55.48336
2025-01-17 15:00:00+00:00,60.10218,49.74026,2359.2392900000004,54.92122
2025-01-17 16:00:00+00:00,48.51317,21.62484,8949.50469,35.069005000000004
2025-01-17 17:00:00+00:00,46.68413,-1.56139,11005.84965,22.56137
2025-01-17 18:00:00+00:00,44.69112,-4.85217,11311.10415,19.919475
2025-01-17 19:00:00+00:00,40.26545,-4.90443,11248.310399999998,17.68051
2025-01-17 20:00:00+00:00,35.32716,-5.26684,10642.71798,15.030159999999999
2025-01-17 21:00:00+00:00,33.83169,-10.42514,10551.2219,11.703275000000001
2025-01-17 22:00:00+00:00,36.56147,-10.73098,9884.99429,12.915244999999999
2025-01-17 23:00:00+00:00,47.62172,-2.53177,8505.48245,22.544975
2025-01-18 00:00:00+00:00,54.3036,48.98505,2288.1144,51.644325
2025-01-18 01:00:00+00:00,56.75473,55.00535,14.459359999999998,55.88004
2025-01-18 02:00:00+00:00,57.21313,53.23584,0.0,55.224485
2025-01-18 03:00:00+00:00,55.87362,53.45039,0.0,54.662005
2025-01-18 04:00:00+00:00,57.74568,53.00613,0.0,55.375905
2025-01-18 05:00:00+00:00,55.93358,53.47904,0.0,54.70631
2025-01-18 06:00:00+00:00,54.74514,52.80337,0.0,53.774255
2025-01-18 07:00:00+00:00,52.71675,51.36394,0.0,52.040345
2025-01-18 08:00:00+00:00,71.47746,71.09178,0.0,71.28461999999999
2025-01-18 09:00:00+00:00,71.08931,71.38278,0.0,71.23604499999999
2025-01-18 10:00:00+00:00,67.08018,66.8557,0.0,66.96794
2025-01-18 11:00:00+00:00,67.73106,68.48855,0.0,68.109805
2025-01-18 12:00:00+00:00,70.87589,71.86462,0.0,71.370255
2025-01-18 13:00:00+00:00,75.04835,76.14401,0.0,75.59618
2025-01-18 14:00:00+00:00,78.47882,79.23254,0.0,78.85568
2025-01-18 15:00:00+00:00,71.29262,68.91063,2513.4996,70.101625
2025-01-18 16:00:00+00:00,53.72214,36.1316,9361.36133,44.92687
2025-01-18 17:00:00+00:00,49.7827,12.58674,12550.33713,31.18472
2025-01-18 18:00:00+00:00,44.50076,9.48668,13024.61468,26.99372
2025-01-18 19:00:00+00:00,38.81118,9.09645,12672.436279999998,23.953815
2025-01-18 20:00:00+00:00,27.49934,8.10303,12435.36074,17.801185
2025-01-18 21:00:00+00:00,24.38197,-0.58351,12552.66416,11.89923
2025-01-18 22:00:00+00:00,28.3891,0.20824,12481.934410000002,14.29867
2025-01-18 23:00:00+00:00,44.34512,19.74478,9392.14691,32.04495
2025-01-19 00:00:00+00:00,72.08739,70.88292,2330.76101,71.48515499999999
2025-01-19 01:00:00+00:00,78.70356,76.19958,0.0,77.45157
2025-01-19 02:00:00+00:00,77.06701,76.5344,0.0,76.800705
2025-01-19 03:00:00+00:00,76.19907,76.39759,0.0,76.29832999999999
2025-01-19 04:00:00+00:00,76.18092,76.26794,0.0,76.22443
2025-01-19 05:00:00+00:00,75.1771,76.01866,0.0,75.59788
2025-01-19 06:00:00+00:00,75.16445,76.20214,0.0,75.683295
2025-01-19 07:00:00+00:00,74.88925,75.93412,0.0,75.411685
2025-01-19 08:00:00+00:00,69.19434,68.65868,0.0,68.92651000000001
2025-01-19 09:00:00+00:00,67.78405,68.45,0.0,68.117025
2025-01-19 10:00:00+00:00,67.15345,67.81003,0.0,67.48174
2025-01-19 11:00:00+00:00,66.45173,67.35998,0.0,66.905855
2025-01-19 12:00:00+00:00,66.71518,68.4947,0.0,67.60494
2025-01-19 13:00:00+00:00,67.63488,69.00815,0.0,68.321515
2025-01-19 14:00:00+00:00,69.503,71.00037,0.0,70.25168500000001
2025-01-19 15:00:00+00:00,65.99336,64.41227,2667.14105,65.202815
2025-01-19 16:00:00+00:00,46.58711,36.47489,9962.34487,41.531000000000006
2025-01-19 17:00:00+00:00,45.47323,5.47893,13033.99764,25.47608
2025-01-19 18:00:00+00:00,43.83049,-0.19367,13364.071070000002,21.81841
2025-01-19 19:00:00+00:00,39.69463,-0.31627,13114.83096,19.689179999999997
2025-01-19 20:00:00+00:00,33.53011,-1.76241,13047.38108,15.88385
2025-01-19 21:00:00+00:00,22.58973,-5.12317,12971.80654,8.73328
2025-01-19 22:00:00+00:00,32.611,-4.08564,13032.96668,14.26268
2025-01-19 23:00:00+00:00,42.3459,6.94745,9974.43961,24.646675000000002
2025-01-20 00:00:00+00:00,60.40191,59.1129,2562.53787,59.757405000000006
2025-01-20 01:00:00+00:00,70.2132,70.06914,112.96341,70.14117
2025-01-20 02:00:00+00:00,69.09816,70.28035,0.0,69.689255
2025-01-20 03:00:00+00:00,67.8672,70.0653,0.0,68.96625
2025-01-20 04:00:00+00:00,68.00818,70.15954,0.0,69.08386
2025-01-20 05:00:00+00:00,67.09572,69.88023,0.0,68.487975
2025-01-20 06:00:00+00:00,65.38077,66.47693,0.0,65.92885
2025-01-20 07:00:00+00:00,63.43392,63.76834,0.0,63.60113
2025-01-20 08:00:00+00:00,64.28883,68.66,0.0,66.474415
2025-01-20 09:00:00+00:00,63.07347,70.4187,0.0,66.746085
2025-01-20 10:00:00+00:00,63.56815,70.55727,0.0,67.06271000000001
2025-01-20 11:00:00+00:00,64.6842,72.26653,0.0,68.47536500000001
2025-01-20 12:00:00+00:00,67.61237,72.88187,0.0,70.24712
2025-01-20 13:00:00+00:00,73.0,80.53017,0.0,76.765085
2025-01-20 14:00:00+00:00,81.11,85.0,8.65056,83.055
2025-01-20 15:00:00+00:00,79.68403,80.08642,2748.2256300000004,79.885225
2025-01-20 16:00:00+00:00,52.91777,44.94732,9901.86632,48.932545
2025-01-20 17:00:00+00:00,43.17038,28.50916,13075.66974,35.83977
2025-01-20 18:00:00+00:00,42.8204,18.38428,13249.75098,30.602339999999998
2025-01-20 19:00:00+00:00,35.5874,17.86279,13157.39497,26.725095000000003
2025-01-20 20:00:00+00:00,17.54806,13.47956,13282.02323,15.51381
2025-01-20 21:00:00+00:00,16.40457,1.92,13421.19932,9.162285
2025-01-20 22:00:00+00:00,22.90744,10.26539,12820.07563,16.586415000000002
2025-01-20 23:00:00+00:00,36.0,24.5669,9717.70327,30.283450000000002
2025-01-21 00:00:00+00:00,70.17798,68.57194,2469.36479,69.37496
2025-01-21 01:00:00+00:00,75.68252,76.56856,111.97966,76.12554
2025-01-21 02:00:00+00:00,74.90792,77.24802,55.50658,76.07797
2025-01-21 03:00:00+00:00,73.6883,75.49587,20.67399,74.592085
2025-01-21 04:00:00+00:00,72.94001,74.62529,0.0,73.78265
2025-01-21 05:00:00+00:00,72.40244,74.83626,0.0,73.61935
2025-01-21 06:00:00+00:00,72.44348,73.31751,0.0,72.880495
2025-01-21 07:00:00+00:00,68.69071,72.13231,0.0,70.41150999999999
2025-01-21 08:00:00+00:00,77.15449,77.31312,0.0,77.23380499999999
2025-01-21 09:00:00+00:00,75.22303,75.49996,0.0,75.36149499999999
2025-01-21 10:00:00+00:00,74.49843,74.55906,0.0,74.528745
2025-01-21 11:00:00+00:00,74.5596,74.92806,0.0,74.74383
2025-01-21 12:00:00+00:00,74.51289,74.73613,0.0,74.62451
2025-01-21 13:00:00+00:00,86.12991,86.6812,0.0,86.40555499999999
2025-01-21 14:00:00+00:00,91.71105,90.53346,0.0,91.122255
2025-01-21 15:00:00+00:00,86.0814,81.67728,2908.2372,83.87934
2025-01-21 16:00:00+00:00,62.1094,50.74705,10356.97357,56.428225
2025-01-21 17:00:00+00:00,47.04631,32.62737,13331.35303,39.836839999999995
2025-01-21 18:00:00+00:00,45.36121,26.53027,13678.88113,35.94574
2025-01-21 19:00:00+00:00,40.0,28.65337,13356.39337,34.326685
2025-01-21 20:00:00+00:00,32.17576,26.08889,13000.07824,29.132324999999998
2025-01-21 21:00:00+00:00,32.06167,20.24174,12480.06646,26.151705
2025-01-21 22:00:00+00:00,34.76775,24.84816,11871.37797,29.807955
2025-01-21 23:00:00+00:00,48.98842,40.93039,9431.52435,44.959405000000004
2025-01-22 00:00:00+00:00,77.30201,76.391,2259.71885,76.84650500000001
2025-01-22 01:00:00+00:00,83.35607,81.02139,38.47209,82.18872999999999
2025-01-22 02:00:00+00:00,79.12678,78.59986,0.0,78.86332
2025-01-22 03:00:00+00:00,77.97851,78.16353,0.0,78.07102
2025-01-22 04:00:00+00:00,77.74815,78.48975,0.0,78.11895
2025-01-22 05:00:00+00:00,77.59572,78.08628,0.0,77.84100000000001
2025-01-22 06:00:00+00:00,76.51788,78.41009,0.0,77.46398500000001
2025-01-22 07:00:00+00:00,74.89556,77.3045,0.0,76.10003
2025-01-22 08:00:00+00:00,57.68561,57.22462,0.0,57.455115
2025-01-22 09:00:00+00:00,57.10249,55.95585,0.0,56.52917
2025-01-22 10:00:00+00:00,56.0241,54.99641,0.0,55.510255
2025-01-22 11:00:00+00:00,56.05075,54.88505,0.0,55.4679
2025-01-22 12:00:00+00:00,59.29867,58.77804,0.0,59.038354999999996
2025-01-22 13:00:00+00:00,62.02552,62.25749,0.0,62.141504999999995
2025-01-22 14:00:00+00:00,72.09701,70.0,2.436530000000001,71.048505
2025-01-22 15:00:00+00:00,67.16808,63.52241,1708.69078,65.345245
2025-01-22 16:00:00+00:00,46.63507,38.00289,7550.05964,42.318979999999996
2025-01-22 17:00:00+00:00,40.1688,25.0,11445.06683,32.5844
2025-01-22 18:00:00+00:00,37.26567,19.39082,12498.0777,28.328245000000003
2025-01-22 19:00:00+00:00,26.76239,21.03289,12877.14686,23.89764
2025-01-22 20:00:00+00:00,23.27876,18.04185,13234.06548,20.660305
2025-01-22 21:00:00+00:00,21.02713,14.25255,13086.4252,17.63984
2025-01-22 22:00:00+00:00,23.50813,14.13619,12058.09502,18.82216
2025-01-22 23:00:00+00:00,37.33413,29.76786,9094.79829,33.550995
2025-01-23 00:00:00+00:00,58.0452,54.87501,2587.9353,56.460105
2025-01-23 01:00:00+00:00,60.08001,57.73716,0.0,58.908585
2025-01-23 02:00:00+00:00,61.54669,59.23069,0.0,60.38869
2025-01-23 03:00:00+00:00,58.89106,56.58748,0.0,57.739270000000005
2025-01-23 04:00:00+00:00,58.04548,56.28447,0.0,57.164975
2025-01-23 05:00:00+00:00,58.48795,56.28226,0.0,57.385104999999996
2025-01-23 06:00:00+00:00,56.91602,55.75944,0.0,56.33773
2025-01-23 07:00:00+00:00,55.90204,54.91649,0.0,55.409265000000005
2025-01-23 08:00:00+00:00,58.82294,58.05071,0.0,58.436825
2025-01-23 09:00:00+00:00,57.16226,55.7976,0.0,56.47993
2025-01-23 10:00:00+00:00,56.62372,55.39597,0.0,56.009845
2025-01-23 11:00:00+00:00,56.84059,54.93776,0.0,55.889174999999994
2025-01-23 12:00:00+00:00,56.54804,55.2187,0.0,55.88337
2025-01-23 13:00:00+00:00,62.43796,60.50016,0.0,61.46906
2025-01-23 14:00:00+00:00,68.44015,66.38508,18.28898,67.412615
2025-01-23 15:00:00+00:00,65.00953,60.07973,2941.36488,62.54463
2025-01-23 16:00:00+00:00,50.99752,35.32747,10071.53862,43.162495
2025-01-23 17:00:00+00:00,46.88149,16.97954,12567.10035,31.930515
2025-01-23 18:00:00+00:00,43.0796,13.27791,13281.70159,28.178755
2025-01-23 19:00:00+00:00,33.02395,12.37368,13463.82602,22.698815
2025-01-23 20:00:00+00:00,26.36183,10.10898,12958.42187,18.235405
2025-01-23 21:00:00+00:00,21.0,5.54898,12812.19571,13.27449
2025-01-23 22:00:00+00:00,28.91808,7.87391,12568.4483,18.395995
2025-01-23 23:00:00+00:00,39.82428,25.12597,9874.7597,32.475125
2025-01-24 00:00:00+00:00,56.55056,54.15654,3066.10003,55.35355
2025-01-24 01:00:00+00:00,63.0447,60.40326,152.43877,61.72398
2025-01-24 02:00:00+00:00,63.32975,60.44761,0.0,61.888679999999994
2025-01-24 03:00:00+00:00,62.34531,59.77448,0.0,61.059895
2025-01-24 04:00:00+00:00,59.53764,57.88166,0.0,58.709649999999996
2025-01-24 05:00:00+00:00,58.49407,57.45111,0.0,57.97259
2025-01-24 06:00:00+00:00,57.32826,56.1369,0.0,56.73258
2025-01-24 07:00:00+00:00,55.87103,55.01127,0.0,55.44115
2025-01-24 08:00:00+00:00,50.44725,50.29466,0.0,50.370954999999995
2025-01-24 09:00:00+00:00,49.63946,49.46822,0.0,49.55384
2025-01-24 10:00:00+00:00,49.41525,49.53645,0.0,49.47585
2025-01-24 11:00:00+00:00,49.56775,49.65347,0.0,49.610609999999994
2025-01-24 12:00:00+00:00,50.89886,50.76411,0.0,50.831485
2025-01-24 13:00:00+00:00,58.08894,58.29078,0.0,58.189859999999996
2025-01-24 14:00:00+00:00,64.10314,62.90664,0.0,63.50489
2025-01-24 15:00:00+00:00,61.7541,55.46863,2718.99072,58.611365
2025-01-24 16:00:00+00:00,46.78205,32.13295,9539.00016,39.457499999999996
2025-01-24 17:00:00+00:00,42.21952,18.62,13324.61475,30.419760000000004
2025-01-24 18:00:00+00:00,37.0,16.02,13537.17415,26.509999999999998
2025-01-24 19:00:00+00:00,30.39865,15.92815,13548.12843,23.1634
2025-01-24 20:00:00+00:00,23.16213,13.47434,13147.69456,18.318235
2025-01-24 21:00:00+00:00,20.23923,12.41899,13036.36638,16.32911
2025-01-24 22:00:00+00:00,27.9102,13.57115,12480.4353,20.740675
2025-01-24 23:00:00+00:00,39.18352,30.41055,9188.3017,34.797035
2025-01-25 00:00:00+00:00,54.32237,52.41876,2653.8861,53.370565
2025-01-25 01:00:00+00:00,59.60396,57.08077,0.5347899999999992,58.342365
2025-01-25 02:00:00+00:00,57.65943,55.90335,0.0,56.78139
2025-01-25 03:00:00+00:00,56.96297,55.67333,0.0,56.31815
2025-01-25 04:00:00+00:00,56.54702,55.62665,0.0,56.086835
2025-01-25 05:00:00+00:00,56.60329,55.62875,0.0,56.11602
2025-01-25 06:00:00+00:00,55.0951,54.70502,0.0,54.900059999999996
2025-01-25 07:00:00+00:00,52.43728,52.49337,0.0,52.465325
2025-01-25 08:00:00+00:00,43.57616,42.80727,0.0,43.191715
2025-01-25 09:00:00+00:00,46.15745,46.30565,0.0,46.23155
2025-01-25 10:00:00+00:00,46.0118,44.95771,0.0,45.484755
2025-01-25 11:00:00+00:00,44.5684,44.2687,0.0,44.418549999999996
2025-01-25 12:00:00+00:00,45.62429,44.71397,0.0,45.16913
2025-01-25 13:00:00+00:00,45.77823,45.86441,0.0,45.82132
2025-01-25 14:00:00+00:00,50.97504,49.94308,0.0,50.45906
2025-01-25 15:00:00+00:00,52.76978,50.29702,691.4240299999999,51.5334
2025-01-25 16:00:00+00:00,46.84465,40.51159,3531.20708,43.67812
2025-01-25 17:00:00+00:00,38.47755,30.7653,6326.40141,34.621425
2025-01-25 18:00:00+00:00,32.43328,25.8115,7152.10484,29.122390000000003
2025-01-25 19:00:00+00:00,27.6875,21.70707,7432.84971,24.697285
2025-01-25 20:00:00+00:00,21.47023,16.64613,7821.46111,19.05818
2025-01-25 21:00:00+00:00,18.80483,13.99961,7379.165550000001,16.40222
2025-01-25 22:00:00+00:00,24.92253,16.71885,7526.75369,20.82069
2025-01-25 23:00:00+00:00,36.40406,28.28454,5954.77785,32.344300000000004
2025-01-26 00:00:00+00:00,50.09233,46.47417,1550.81853,48.283249999999995
2025-01-26 01:00:00+00:00,58.11194,50.47202,0.0,54.291979999999995
2025-01-26 02:00:00+00:00,57.98142,51.15001,0.0,54.565715
2025-01-26 03:00:00+00:00,55.50928,50.82316,0.0,53.166219999999996
2025-01-26 04:00:00+00:00,55.29237,50.97251,0.0,53.13244
2025-01-26 05:00:00+00:00,54.88129,50.80485,0.0,52.84307
2025-01-26 06:00:00+00:00,54.20977,52.34461,0.0,53.277190000000004
2025-01-26 07:00:00+00:00,50.40772,49.66968,0.0,50.0387
2025-01-26 08:00:00+00:00,54.11537,51.71417,0.0,52.914770000000004
2025-01-26 09:00:00+00:00,53.5192,51.00987,0.0,52.264534999999995
2025-01-26 10:00:00+00:00,51.14774,49.31813,0.0,50.232935
2025-01-26 11:00:00+00:00,49.96179,48.02212,0.0,48.991955000000004
2025-01-26 12:00:00+00:00,51.88038,49.8971,0.0,50.88874
2025-01-26 13:00:00+00:00,53.50703,51.84742,0.0,52.677225
2025-01-26 14:00:00+00:00,55.29354,53.73529,0.0,54.514415
2025-01-26 15:00:00+00:00,53.07664,50.83195,1329.60242,51.954295
2025-01-26 16:00:00+00:00,44.13719,43.71521,3649.9216,43.926199999999994
2025-01-26 17:00:00+00:00,40.98422,40.62,5762.40803,40.80211
2025-01-26 18:00:00+00:00,36.849,35.83986,7869.13002,36.34443
2025-01-26 19:00:00+00:00,34.1085,33.88088,7706.86356,33.99469
2025-01-26 20:00:00+00:00,31.1864,30.27073,6473.67235,30.728565
2025-01-26 21:00:00+00:00,29.62365,28.79808,6918.8229200000005,29.210865
2025-01-26 22:00:00+00:00,34.78565,33.8099,5573.03323,34.297775
2025-01-26 23:00:00+00:00,46.08143,45.25596,3947.69938,45.668695
2025-01-27 00:00:00+00:00,58.90348,55.63009,1289.79178,57.266785
2025-01-27 01:00:00+00:00,65.19383,60.07022,0.0,62.632025
2025-01-27 02:00:00+00:00,63.77673,59.24207,0.0,61.5094
2025-01-27 03:00:00+00:00,62.85689,59.19166,0.0,61.024275
2025-01-27 04:00:00+00:00,62.76528,59.51409,0.0,61.139685
2025-01-27 05:00:00+00:00,62.85347,59.10863,0.0,60.981049999999996
2025-01-27 06:00:00+00:00,56.86592,54.73112,0.0,55.798519999999996
2025-01-27 07:00:00+00:00,51.42491,49.77,0.0,50.597455
2025-01-27 08:00:00+00:00,54.89814,54.00385,0.0,54.450995
2025-01-27 09:00:00+00:00,54.42792,53.78125,0.0,54.104585
2025-01-27 10:00:00+00:00,54.03409,53.42071,0.0,53.7274
2025-01-27 11:00:00+00:00,54.40148,53.43345,0.0,53.917465
2025-01-27 12:00:00+00:00,59.50862,57.93665,0.0,58.722635
2025-01-27 13:00:00+00:00,65.77366,63.42905,0.0,64.601355
2025-01-27 14:00:00+00:00,67.55036,64.49378,0.0,66.02207
2025-01-27 15:00:00+00:00,72.49114,67.63118,1623.51258,70.06116
2025-01-27 16:00:00+00:00,61.28362,55.83213,6116.17589,58.557874999999996
2025-01-27 17:00:00+00:00,48.83851,46.28219,9998.7004,47.56035
2025-01-27 18:00:00+00:00,43.91492,41.29355,11318.07711,42.604235
2025-01-27 19:00:00+00:00,40.50709,38.31597,11472.99756,39.41153
2025-01-27 20:00:00+00:00,37.50735,35.8139,10631.81686,36.660624999999996
2025-01-27 21:00:00+00:00,32.72518,31.31443,9897.99594,32.019805000000005
2025-01-27 22:00:00+00:00,36.05172,34.02615,9376.87202,35.038935
2025-01-27 23:00:00+00:00,45.18245,41.70068,7981.15475,43.441565
2025-01-28 00:00:00+00:00,60.95894,58.44392,2799.65291,59.70143
2025-01-28 01:00:00+00:00,65.89042,60.35178,87.71827,63.1211
2025-01-28 02:00:00+00:00,67.87487,64.15878,0.0,66.016825
2025-01-28 03:00:00+00:00,67.39181,63.81129,0.0,65.60155
2025-01-28 04:00:00+00:00,66.67856,64.30034,0.0,65.48945
2025-01-28 05:00:00+00:00,65.73,63.68135,0.0,64.705675
2025-01-28 06:00:00+00:00,65.56219,64.2423,0.0,64.902245
2025-01-28 07:00:00+00:00,64.31694,63.03645,0.0,63.676695
2025-01-28 08:00:00+00:00,60.1127,58.51758,0.0,59.31514
2025-01-28 09:00:00+00:00,58.71493,57.38083,0.0,58.047880000000006
2025-01-28 10:00:00+00:00,58.29835,57.208,0.0,57.753175
2025-01-28 11:00:00+00:00,58.56969,57.23999,0.0,57.90484
2025-01-28 12:00:00+00:00,65.72509,64.32576,0.0,65.025425
2025-01-28 13:00:00+00:00,71.70084,70.2668,0.0,70.98382000000001
2025-01-28 14:00:00+00:00,77.0151,75.29357,0.0,76.154335
2025-01-28 15:00:00+00:00,76.27718,71.64797,2664.69857,73.962575
2025-01-28 16:00:00+00:00,52.61461,42.31597,9746.98953,47.465289999999996
2025-01-28 17:00:00+00:00,44.95714,31.81623,12733.790530000002,38.386685
2025-01-28 18:00:00+00:00,39.10542,23.90319,12744.86122,31.504305000000002
2025-01-28 19:00:00+00:00,33.74371,20.5767,12767.089790000002,27.160204999999998
2025-01-28 20:00:00+00:00,28.92201,19.21741,12169.315750000002,24.06971
2025-01-28 21:00:00+00:00,25.21315,15.62707,11794.70026,20.42011
2025-01-28 22:00:00+00:00,30.15995,16.89463,11257.13101,23.52729
2025-01-28 23:00:00+00:00,39.71426,30.14732,8934.28255,34.93079
2025-01-29 00:00:00+00:00,54.75317,51.49397,2960.14363,53.12357
2025-01-29 01:00:00+00:00,65.86921,61.55241,36.17137,63.710809999999995
2025-01-29 02:00:00+00:00,66.80975,61.42428,0.0,64.117015
2025-01-29 03:00:00+00:00,63.86536,60.46117,0.0,62.163265
2025-01-29 04:00:00+00:00,64.71498,60.16128,0.0,62.43813
2025-01-29 05:00:00+00:00,63.61899,59.69054,0.0,61.654765
2025-01-29 06:00:00+00:00,61.72818,59.00527,0.0,60.366725
2025-01-29 07:00:00+00:00,55.45619,53.74239,0.0,54.599289999999996
2025-01-29 08:00:00+00:00,48.99741,47.32706,0.0,48.162235
2025-01-29 09:00:00+00:00,47.58983,46.2501,0.0,46.919965000000005
2025-01-29 10:00:00+00:00,48.02088,46.60847,0.0,47.314674999999994
2025-01-29 11:00:00+00:00,48.81385,47.16304,0.0,47.988445
2025-01-29 12:00:00+00:00,52.92239,51.15144,0.0,52.036915
2025-01-29 13:00:00+00:00,61.24781,59.48033,0.0,60.36407
2025-01-29 14:00:00+00:00,64.98374,62.93432,0.0,63.95903
2025-01-29 15:00:00+00:00,66.93788,60.82219,2692.87775,63.88003500000001
2025-01-29 16:00:00+00:00,48.80759,35.1255,9864.0032,41.966544999999996
2025-01-29 17:00:00+00:00,43.17291,19.89144,12605.68336,31.532175000000002
2025-01-29 18:00:00+00:00,35.48735,13.90178,13051.68518,24.694565
2025-01-29 19:00:00+00:00,31.65511,13.53401,12878.098709999998,22.59456
2025-01-29 20:00:00+00:00,26.772,7.47909,12426.05794,17.125545
2025-01-29 21:00:00+00:00,23.0665,4.48496,11846.9798,13.775730000000001
2025-01-29 22:00:00+00:00,28.48485,2.81432,11363.03941,15.649585
2025-01-29 23:00:00+00:00,35.76409,16.06,9234.69878,25.912045
2025-01-30 00:00:00+00:00,46.95345,45.26633,3674.96129,46.10989
2025-01-30 01:00:00+00:00,60.84609,57.12908,162.91261,58.987584999999996
2025-01-30 02:00:00+00:00,61.80676,56.16038,0.0,58.98357
2025-01-30 03:00:00+00:00,57.82545,54.5705,0.0,56.197975
2025-01-30 04:00:00+00:00,58.77798,54.58739,0.0,56.682685
2025-01-30 05:00:00+00:00,57.37785,53.93936,0.0,55.658605
2025-01-30 06:00:00+00:00,54.4148,52.40636,0.0,53.410579999999996
2025-01-30 07:00:00+00:00,49.39636,48.0,0.0,48.69818
2025-01-30 08:00:00+00:00,43.17329,40.93854,0.0,42.055915
2025-01-30 09:00:00+00:00,41.98002,40.19992,0.0,41.08997
2025-01-30 10:00:00+00:00,41.82455,40.01163,0.0,40.91809
2025-01-30 11:00:00+00:00,41.96581,39.81182,0.0,40.888814999999994
2025-01-30 12:00:00+00:00,43.86253,42.12814,0.0,42.995335
2025-01-30 13:00:00+00:00,50.3219,48.08,0.0,49.20095
2025-01-30 14:00:00+00:00,60.52059,58.09329,13.90402,59.30694
2025-01-30 15:00:00+00:00,61.43637,55.28665,3421.42159,58.361509999999996
2025-01-30 16:00:00+00:00,45.20794,28.16,11186.610740000002,36.68397
2025-01-30 17:00:00+00:00,40.53677,12.00801,13766.24904,26.272389999999998
2025-01-30 18:00:00+00:00,36.48013,4.17147,13874.43388,20.3258
2025-01-30 19:00:00+00:00,30.33029,4.21344,13848.09837,17.271865000000002
2025-01-30 20:00:00+00:00,23.33346,0.14396,13572.31725,11.73871
2025-01-30 21:00:00+00:00,20.99906,-1.85985,12266.49767,9.569605
2025-01-30 22:00:00+00:00,25.21,-1.6892,11120.58999,11.7604
2025-01-30 23:00:00+00:00,33.49195,12.64636,9082.54785,23.069155000000002
2025-01-31 00:00:00+00:00,48.10739,45.47906,3875.41089,46.793225
2025-01-31 01:00:00+00:00,62.02,57.22768,120.24813,59.62384
2025-01-31 02:00:00+00:00,61.31473,56.51532,0.0,58.915025
2025-01-31 03:00:00+00:00,58.48644,54.64656,0.0,56.566500000000005
2025-01-31 04:00:00+00:00,58.52231,54.47121,0.0,56.496759999999995
2025-01-31 05:00:00+00:00,57.77416,54.66357,0.0,56.218865
2025-01-31 06:00:00+00:00,55.6126,53.54704,0.0,54.57982
2025-01-31 07:00:00+00:00,49.24158,47.54447,0.0,48.393024999999994
2025-01-31 08:00:00+00:00,46.02,44.70187,0.0,45.360935
2025-01-31 09:00:00+00:00,44.46093,43.17639,0.0,43.818659999999994
2025-01-31 10:00:00+00:00,44.32834,43.13462,0.0,43.73148
2025-01-31 11:00:00+00:00,44.4386,43.20948,0.0,43.82404
2025-01-31 12:00:00+00:00,45.49797,44.30417,0.0,44.901070000000004
2025-01-31 13:00:00+00:00,54.16465,52.23844,0.0,53.201544999999996
2025-01-31 14:00:00+00:00,60.57555,58.16472,22.27047,59.370135000000005
2025-01-31 15:00:00+00:00,61.83005,54.28745,2827.00241,58.05875
2025-01-31 16:00:00+00:00,49.46632,31.01058,8106.5684,40.23845
2025-01-31 17:00:00+00:00,48.06737,18.52167,10601.362690000002,33.29452
2025-01-31 18:00:00+00:00,41.79523,12.97709,10479.26652,27.386159999999997
2025-01-31 19:00:00+00:00,39.4504,12.78532,11212.117950000002,26.11786
2025-01-31 20:00:00+00:00,38.71885,11.0,11829.18565,24.859425
2025-01-31 21:00:00+00:00,38.85345,5.0,10969.56702,21.926725
2025-01-31 22:00:00+00:00,39.7,7.72257,9983.06384,23.711285
2025-01-31 23:00:00+00:00,43.98425,15.98971,6961.169109999999,29.986980000000003
2025-02-01 00:00:00+00:00,51.86,46.50489,2123.69245,49.182445
2025-02-01 01:00:00+00:00,56.03971,51.39418,0.0,53.716944999999996
2025-02-01 02:00:00+00:00,50.22533,47.22456,0.0,48.724945
2025-02-01 03:00:00+00:00,47.43405,45.40432,0.0,46.419185
2025-02-01 04:00:00+00:00,45.93381,44.21352,0.0,45.073665000000005
2025-02-01 05:00:00+00:00,45.72041,44.35366,0.0,45.037035
2025-02-01 06:00:00+00:00,44.97786,43.65346,0.0,44.31566
2025-02-01 07:00:00+00:00,44.22651,42.86842,0.0,43.547465
